crypto,tweet_id,text,favorite_count,retweet_count,created_at,source,reply_to_status,reply_to_user,retweets,favorite
@dogecoin,1486793051045613572,"@RnoHach this is what it means when all these people say buy the dip right? i don't know, am doge.",55,6,2022-01-27 20:07:41+00:00,Twitter Web App,1.4867912562356675e+18,RnoHach,6,55
@dogecoin,1486792460009365508,@dingdong290 @BurgerKingUK 🥩💪,64,7,2022-01-27 20:05:20+00:00,Twitter Web App,1.4867918541548175e+18,dingdong290,7,64
@dogecoin,1486791607491911680,@dingdong290 @BurgerKingUK mmmmm.  burgers.  So beefy. wow.,220,18,2022-01-27 20:01:57+00:00,Twitter Web App,1.4867891463833723e+18,dingdong290,18,220
@dogecoin,1486790976106643457,@RnoHach Yeah but a honey-vinegar mix with some red pepper flakes makes for a really good sweet and sour sauce to d… https://t.co/lO3ENBt6kr,91,7,2022-01-27 19:59:26+00:00,Twitter Web App,1.4867894691852739e+18,RnoHach,7,91
@dogecoin,1486788036713193473,@BurgerKingUK wow,2131,129,2022-01-27 19:47:45+00:00,Twitter Web App,1.4864513809194107e+18,BurgerKingUK,129,2131
@dogecoin,1486053714649485313,@McDonalds @BurgerKing 👀wow https://t.co/IYVu5vQ2LQ,7254,1601,2022-01-25 19:09:49+00:00,Twitter Web App,,McDonalds,1601,7254
@dogecoin,1486026279455375367,@elonmusk @McDonalds https://t.co/fT5iQRYCpe,23894,2502,2022-01-25 17:20:48+00:00,Twitter Web App,1.4859532630401884e+18,elonmusk,2502,23894
@dogecoin,1485825741447213059,@McDonalds (looks around...)🤷‍♀️1 DOGE is still worth 1 DOGE.,2195,215,2022-01-25 04:03:56+00:00,Twitter Web App,1.4857260329677046e+18,McDonalds,215,2195
@dogecoin,1484843296291635202,"RT @DogecoinFdn: Dogecoin AMA with @tjstebbing, @michilumin &amp; @JRossNicoll | 23rd January 2022 | 1pm Pacific, 4pm Eastern, 9pm UTC at https…",0,588,2022-01-22 11:00:03+00:00,Twitter Web App,,,588,0
@dogecoin,1483209879510667265,"RT @DogecoinFdn: Questions are being submitted on
the community Discord in the 'dogedev-ama' channel
https://t.co/Dt0twBe4lI",0,275,2022-01-17 22:49:26+00:00,Twitter Web App,,,275,0
@dogecoin,1481849329312698370,"RT @michilumin: I mean, technically, just technically, now, you can buy a #tesla electric vehicle with #dogecoin -- technically.

https://t…",0,1129,2022-01-14 04:43:06+00:00,Twitter Web App,,,1129,0
@dogecoin,1478860655457304576,"The #dogecoin community raised 163428 Dogecoin and removed around 42,000 pounds of trash from the ocean. @teamseas… https://t.co/atMZKwvnx5",7115,1485,2022-01-05 22:47:10+00:00,Twitter Web App,,,1485,7115
@dogecoin,1473467910249091077,"Shibes, @dogecoin_devs and @DogecoinFdn technical folks will be participating in a #dogecoin #ama soon on Twitch wi… https://t.co/UgwBHbNCOF",3552,900,2021-12-22 01:38:20+00:00,Twitter Web App,,,900,3552
@dogecoin,1470635885087449089,"Hey, congrats @elonmusk on being @TIME 's Person of the Year and for dropping some straight fax about #dogecoin - m… https://t.co/ZnwG3SMRy0",16723,2716,2021-12-14 06:04:52+00:00,Twitter Web App,,,2716,16723
@dogecoin,1467907077347573765,Happy 8th birthday to #Dogecoin !  Oh wait that's me. Wow! https://t.co/k29A16nJVZ,8884,1609,2021-12-06 17:21:34+00:00,Twitter Web App,,,1609,8884
@dogecoin,1464271720513105920,"100 billion items of clothing are created every year, which means a truck-full of textile waste is burned or buried… https://t.co/XTE0eqn61j",1381,203,2021-11-26 16:35:57+00:00,Twitter Web App,1.4642717193722348e+18,dogecoin,203,1381
@dogecoin,1464271719372234753,"We've made sure that #DogeSwag is made from natural materials, in renewable energy-powered factories, and each tee… https://t.co/v18jRdzyd6",1441,223,2021-11-26 16:35:57+00:00,Twitter Web App,1.464271716398469e+18,dogecoin,223,1441
@dogecoin,1464271716398469128,Wow. Want #DogeSwag ? Got much swag. Show up to work or the holidays with dogecoin on. All orders go to help dogeco… https://t.co/0bjRiAeki0,3837,773,2021-11-26 16:35:56+00:00,Twitter Web App,,,773,3837
@dogecoin,1464051940283744257,#HappyThanksgiving everyone. Much gratefulness for everything the #dogecoin community has done all year long. Remem… https://t.co/knXYcYpub7,5363,862,2021-11-26 02:02:37+00:00,Twitter Web App,,,862,5363
@dogecoin,1458684164564156420,New video by @hackclub about the #TeamSeas collab! Hack Club teens Ishan &amp; Sam helped us raise over 100k Doge with… https://t.co/KUwvoDa9zQ,2862,730,2021-11-11 06:33:00+00:00,Twitter Web App,,,730,2862
@dogecoin,1457786109161705473,Fresh binary. (Still warm!) Now available in your grocer's freezer. https://t.co/vJRpdxvWqX,4228,492,2021-11-08 19:04:27+00:00,Twitter Web App,,,492,4228
@dogecoin,1454187048462548993,"The TeamSeas &amp; Dogecoin site is now live, help teamseas save our planet!

https://t.co/SaCvpobvQp 
https://t.co/I0Mr9B44lE",4161,1045,2021-10-29 20:43:04+00:00,Twitter Web App,,,1045,4161
@dogecoin,1453798254131351555,"If you find yourself feeling like saying something mean, try to use that energy to brighten someone's day instead.… https://t.co/fOdOE8NLwV",4569,760,2021-10-28 18:58:08+00:00,Twitter Web App,,,760,4569
@dogecoin,1451700764989005829,"@elonmusk @JRossNicoll @UberFacts imagine if like... every star in the sky was one dogecoin. even that's just ""bill… https://t.co/lnVXlhCZcS",5408,526,2021-10-23 00:03:28+00:00,Twitter Web App,1.451623475978834e+18,elonmusk,526,5408
@dogecoin,1450693950826635266,"If there was a Shibe of the Month award, we would give it to you, @JustinScerini . Such wow work in community actio… https://t.co/gFif7lsfLj",2322,468,2021-10-20 05:22:45+00:00,Twitter Web App,,,468,2322
@dogecoin,1447784232768532486,"Now more than ever:

Do Only Good Everyday

Charity, fundraising, supporting each other, teaching people about cryp… https://t.co/AND64kOmQE",6319,1242,2021-10-12 04:40:34+00:00,TweetDeck,,,1242,6319
@dogecoin,1445585393756246017,When #dogecoin community b0rks people listen. Shibes make things happen. Wow. https://t.co/OxWjDFnKRz,5497,1285,2021-10-06 03:03:10+00:00,TweetDeck,,,1285,5497
@dogecoin,1445584369951727622,@TheDogeBeagle69 wow,448,38,2021-10-06 02:59:06+00:00,TweetDeck,1.4455530587006198e+18,TheDogeBeagle69,38,448
@dogecoin,1444866618194939907,this is the fsd beta elon has been talking about. frunk shibe driving. incl. b0rk alert sensor. power by good boi e… https://t.co/aX9k5rvLUM,7461,1010,2021-10-04 03:27:00+00:00,TweetDeck,,,1010,7461
@dogecoin,1441459618543247360,👀 https://t.co/So9hdYWHb0,2566,520,2021-09-24 17:48:48+00:00,Twitter Web App,,,520,2566
@dogecoin,1441458413435764737,Remember - there is only one Dogecoin. 😉 https://t.co/OmIY6l1rIG,9314,1154,2021-09-24 17:44:01+00:00,Twitter Web App,,,1154,9314
@dogecoin,1441216191649906697,♥️ moon. Wow. https://t.co/BXuCdoZR7A,3896,617,2021-09-24 01:41:31+00:00,Twitter Web App,,,617,3896
@dogecoin,1441215711766990849,Dogecoin community making it happen again! Dogecoin community = Much wow. https://t.co/Ni9GyBgUUc,3318,664,2021-09-24 01:39:36+00:00,Twitter Web App,,,664,3318
@dogecoin,1441215002946330635,"@elonmusk @BillyM2k Thanks @elonmusk  - Remember everyone, lower fees are **already functioning** if you install Do… https://t.co/mQFrSw66yK",1899,322,2021-09-24 01:36:47+00:00,Twitter Web App,1.4407804746625434e+18,elonmusk,322,1899
@dogecoin,1440414725053947904,@btyler011 @CEOAdam @mcuban @elonmusk wow!,127,9,2021-09-21 20:36:46+00:00,Twitter Web App,1.4404146446910833e+18,btyler011,9,127
@dogecoin,1440414564407922697,"Look, @CEOAdam - do you want wow? Because that's how you get wow.  Ask @mcuban and @elonmusk - they have seen much… https://t.co/z4xi0al3cL",4573,924,2021-09-21 20:36:08+00:00,Twitter Web App,,,924,4573
@dogecoin,1438282878689820673,https://t.co/ajrbbquZfx,15180,2309,2021-09-15 23:25:34+00:00,Twitter Web App,,,2309,15180
@dogecoin,1437237925616390145,mr musk sir i just want to let u know that ur doge is shaped somewhat like a smol bean thank u that is all https://t.co/wWYfZnPUiC,11983,1083,2021-09-13 02:13:18+00:00,TweetDeck,,,1083,11983
@dogecoin,1436231879737315336,NFT auction with all proceeds to go to future Dogecoin development! Wow. Such amaze @dogememegirl for supporting… https://t.co/iuUjsieesQ,1586,333,2021-09-10 07:35:38+00:00,TweetDeck,,,333,1586
@dogecoin,1435684555856375808,wow. #dogecoin,10531,1377,2021-09-08 19:20:46+00:00,TweetDeck,,,1377,10531
@dogecoin,1434583565937774595,https://t.co/VmPWW6wQRv,2370,407,2021-09-05 18:25:50+00:00,Twitter Web App,1.4345835597930455e+18,dogecoin,407,2370
@dogecoin,1434583559793045506,"Wow. Such art. Much love, shibes. #dogeart #dogecoin https://t.co/9Z9WRxYxRR",4853,962,2021-09-05 18:25:48+00:00,Twitter Web App,,,962,4853
@dogecoin,1433531765805621249,@MrBeast https://t.co/CR8jJKVzzx,2064,340,2021-09-02 20:46:21+00:00,TweetDeck,,MrBeast,340,2064
@dogecoin,1433512889243996171,"Gotta liven up this here twitter, so shibe artists and meme makers, we'd love to see your creations! Drop us your f… https://t.co/2KOMI8Z3su",4131,723,2021-09-02 19:31:20+00:00,TweetDeck,,,723,4131
@dogecoin,1431691099349807104,"If you want to help Dogecoin by running a full node, just leave 1.14.4 Core running, and forward access to port 225… https://t.co/zaVB76B6WC",5336,949,2021-08-28 18:52:12+00:00,TweetDeck,,,949,5336
@dogecoin,1431691020614311937,Hey Shibes! Reminder to make sure you have updated your Dogecoin Core to the newest version 1.14.4! It will help us… https://t.co/1rHyfO4B5H,2438,574,2021-08-28 18:51:53+00:00,TweetDeck,,,574,2438
@dogecoin,1431086598028808192,Happy International Doge Day!  #InternationalDogDay https://t.co/m11rZ9XIiX,11916,1670,2021-08-27 02:50:07+00:00,TweetDeck,,,1670,11916
@dogecoin,1428885630319169543,"RT @dogecoin_devs: Dogecoin 1.14.4 Released - https://t.co/drdeTJYqR4 

-Enables Upcoming Fee Reductions
-Improves Synchronization Speed (2…",0,2500,2021-08-21 01:04:16+00:00,TweetDeck,,,2500,0
@dogecoin,1427696891760762882,Wow. Much foundation. https://t.co/cx4AJ2IEC8,4288,851,2021-08-17 18:20:38+00:00,TweetDeck,,,851,4288
@dogecoin,1426625146295566340,RT @DogecoinMemes: #Dogecoin #DoOnlyGoodEveryday #crypto #doge https://t.co/phS4umasDU,0,702,2021-08-14 19:21:54+00:00,TweetDeck,,,702,0
@dogecoin,1423357511931858945,"IMPORTANT! There's messages and posts going around about a Dogecoin ""v1.15.0"" that claims to ""fix vulnerabilities i… https://t.co/db7Fn6Y8uP",4022,1116,2021-08-05 18:57:30+00:00,TweetDeck,,,1116,4022
@dogecoin,1417964528470577152,"RT @CommerceCB: much payment. very commerce. 🐕

Just a quick blast to let you know we’re now accepting commerce payments in Dogecoin (DOGE)!",0,2523,2021-07-21 21:47:42+00:00,Twitter Web App,,,2523,0
@dogecoin,1417603294386655235,Imagine going to not-space. Wow.,14052,1405,2021-07-20 21:52:17+00:00,TweetDeck,,,1405,14052
@dogecoin,1412816092523745286,"@stonkbaby Well, we hope not literally. That would be a hazard. But as a precaution, keep all physical dogecoins an… https://t.co/ZTvZWlD0Ai",281,30,2021-07-07 16:49:39+00:00,TweetDeck,1.4126979021917676e+18,DotComParker,30,281
@dogecoin,1406724657655341058,Eyy.. How 'bout dat. https://t.co/gwgZLYzy1X,8500,1462,2021-06-20 21:24:28+00:00,TweetDeck,,,1462,8500
@dogecoin,1405958482201923593,"RT @DogecoinMemes: #DoOnlyGoodEveryday #crypto #dogecar 

Practice coverage starts in 1 hour, Qualifying in 21 hours and the Race in 24 hou…",0,535,2021-06-18 18:39:58+00:00,TweetDeck,,,535,0
@dogecoin,1400550790197043202,RT @coinbase: just gonna leave this right here ... https://t.co/k1lUf0HnLR,0,11949,2021-06-03 20:31:44+00:00,TweetDeck,,,11949,0
@dogecoin,1398297745442721793,"Good morning Twitter, hello there pretty little checkmark! Shout-out to @BENBALLER for being a much wow shibe and h… https://t.co/FtIO38FURl",14259,1962,2021-05-28 15:18:56+00:00,Twitter Web App,,,1962,14259
@dogecoin,1397912060025991169,RT @DogecoinMemes: #Dogecoin #memes #crypto #doge #wow #DoOnlyGoodEveryday https://t.co/q9mHlDEeyO,0,1591,2021-05-27 13:46:21+00:00,Twitter Web App,,,1591,0
@dogecoin,1395017104999518211,When I'm thinking about fees https://t.co/bV2zY4e11z,10066,1073,2021-05-19 14:02:50+00:00,Twitter for iPhone,,,1073,10066
@dogecoin,1391346601029996546,"A word of warning: Do not send coins to people claiming they will double, triple or otherwise multiply your coins.… https://t.co/LZj5VMnrUV",26346,3689,2021-05-09 10:57:34+00:00,Twitter for iPhone,,,3689,26346
@Tether_to,1669686205296812035,"RT @paoloardoino: As announced yesterday @Tether_to decided to stop the opposition to the FOIL matter in the U.S., in favor of transparency…",0,4,2023-06-16 12:39:47+00:00,Hootsuite Inc.,,,4,0
@Tether_to,1669683640161259520,"Everything You Need To Know About What We Shared With NYAG

Read more https://t.co/0O3P1tbtYq https://t.co/pegeX2uNBN",304,94,2023-06-16 12:29:35+00:00,Hootsuite Inc.,,,94,304
@Tether_to,1669638986921377796,"In few minutes Tether will coordinate with a 3rd party exchange to perform a chain swap, converting from Tron to Et… https://t.co/BnKMnl7xdP",426,74,2023-06-16 09:32:09+00:00,Twitter Web App,,,74,426
@Tether_to,1669381372207562756,"RT @paoloardoino: Today is a good day at  @Tether_to  .

It started with an attack (that didn't have much power anyway and it's dying off a…",0,233,2023-06-15 16:28:29+00:00,Hootsuite Inc.,,,233,0
@Tether_to,1669377921327194114,"Tether raises the bar of transparency in the industry, dropping its opposition in the FOIL matter. In moments of gl… https://t.co/4KSRA8vhwm",1581,303,2023-06-15 16:14:46+00:00,Twitter Web App,,,303,1581
@Tether_to,1668233122066907137,"In few minutes Tether will coordinate with a 3rd party exchange to perform a chain swap, converting from Tron to Et… https://t.co/v23lHD8VQV",741,163,2023-06-12 12:25:45+00:00,Twitter Web App,,,163,741
@Tether_to,1667839053973127169,"RT @paoloardoino: People in Turkey are rushing to move into #tether as a haven against the collapsing local currency

https://t.co/lhFAlyGs…",0,203,2023-06-11 10:19:52+00:00,Hootsuite Inc.,,,203,0
@Tether_to,1667553578519613441,"RT @paoloardoino: Spotted at @BtcPrague 
El Salvador booth with @Volcano_Energy and @Tether_to https://t.co/VMlOZpPOfP",0,53,2023-06-10 15:25:29+00:00,Hootsuite Inc.,,,53,0
@Tether_to,1667411498673614849,"RT @tethergold: Transferring Gold Ownership has never been easier.

XAUt is a digital token backed by physical gold stored in Switzerland…",0,31,2023-06-10 06:00:54+00:00,Hootsuite Inc.,,,31,0
@Tether_to,1666773427066228738,"RT @tethergold: 💰 Who says you can't shop online with Gold? 🛍️✨

The E-commerce platform, Uquid, now accepts Tether Gold (XAU₮) for 120 mil…",0,55,2023-06-08 11:45:26+00:00,Hootsuite Inc.,,,55,0
@Tether_to,1666744411584184321,"RT @paoloardoino: B and T, perfect duo 🇹🇷 https://t.co/igH1xoiG3G",0,60,2023-06-08 09:50:08+00:00,Hootsuite Inc.,,,60,0
@Tether_to,1666433516903583751,"🌐Tether: Pioneer of stablecoins, revolutionising global finance. Promoting inclusion, resilience, and growth. 🌱… https://t.co/gcZQJ12FAq",369,117,2023-06-07 13:14:45+00:00,Hootsuite Inc.,,,117,369
@Tether_to,1666059162340532224,"RT @LuganoPlanB: 📣 New Speakers Announcement! 📣

#JulianAssange's Family will join Plan ₿ Forum to discuss freedom and freedom of speech!…",0,62,2023-06-06 12:27:12+00:00,Hootsuite Inc.,,,62,0
@Tether_to,1665734329765441536,"RT @paoloardoino: Tether is expanding its energy investments, providing capital, tech expertise and advisory to the new venture Volcano Ene…",0,347,2023-06-05 14:56:26+00:00,Hootsuite Inc.,,,347,0
@Tether_to,1665727972056203271,Tether Energy is doubling down on #bitcoin with our investment into Volcano Energy in El Salvador 🌋🇸🇻  We're fuelin… https://t.co/4IMJUJP3oF,2538,661,2023-06-05 14:31:10+00:00,Hootsuite Inc.,,,661,2538
@Tether_to,1664733585327243266,"RT @paoloardoino: I'm really proud that @LuganoPlanB is sponsoring again @FCLugano1908 for the Swiss Cup final ⚽️🇨🇭!
Last year Lugano's FC…",0,51,2023-06-02 20:39:50+00:00,Hootsuite Inc.,,,51,0
@Tether_to,1664294378897014787,"RT @paoloardoino: Education empowers people.
#tether 🌍 https://t.co/GS2tf2iLR0",0,27,2023-06-01 15:34:35+00:00,Hootsuite Inc.,,,27,0
@Tether_to,1664291909005717504,"RT @Exmo_Com: Discover the power of stability! EURt and XAUt are now listed on https://t.co/jRlf17ZGhE 🚀

🔒 EURt: convert fiat to digital,…",0,8,2023-06-01 15:24:46+00:00,Hootsuite Inc.,,,8,0
@Tether_to,1664288675637895168,"Tether and Yellow Card Collaborate to Advance Stablecoin Education and Adoption Among African Youth 🌍

Learn more 👉… https://t.co/hj1AtTnDYd",236,67,2023-06-01 15:11:55+00:00,Hootsuite Inc.,,,67,236
@Tether_to,1664165659394072576,"RT @paoloardoino: It is so humbling to witness #tether $USDt growing to all-time-high, surpassing $83.2B.
We, at @Tether_to, are strongly c…",0,128,2023-06-01 07:03:06+00:00,Hootsuite Inc.,,,128,0
@Tether_to,1664162580192018432,"Tether USD₮ Reaches All-Time High, Surpasses Previous Market Cap High of $83.2B

https://t.co/Vxs5fbDQ4j https://t.co/YbxWBWjmwd",1179,256,2023-06-01 06:50:52+00:00,Hootsuite Inc.,,,256,1179
@Tether_to,1663886581357215745,"Tether expands its presence in Georgia🇬🇪 

We have invested in https://t.co/14g9wt7PCC, a leading local payment pro… https://t.co/VWqmDFiXGC",424,100,2023-05-31 12:34:09+00:00,Hootsuite Inc.,,,100,424
@Tether_to,1663516782705926144,Apply now: https://t.co/4mYFzS6O2F,83,8,2023-05-30 12:04:42+00:00,Hootsuite Inc.,1.6635162819228099e+18,Tether_to,8,83
@Tether_to,1663516281922809857,"At Tether, we understand the importance of energy in driving progress &amp; enabling thriving communities. That's why w… https://t.co/puHo0hNN4E",1205,294,2023-05-30 12:02:42+00:00,Hootsuite Inc.,,,294,1205
@Tether_to,1662125121786478596,"RT @tethergold: Tether Gold: Digital Gold for the Modern Era

Tether Gold is like gold, but easier.
👉Easy to Transport
👉Easy Divisibility
👉…",0,40,2023-05-26 15:54:44+00:00,Hootsuite Inc.,,,40,0
@Tether_to,1661837982767128609,"RT @Polkadot: 1/ 📢 Another big landmark for the Polkadot ecosystem! @Binance, a leading centralized exchange, now supports deposits and wit…",0,469,2023-05-25 20:53:45+00:00,Hootsuite Inc.,,,469,0
@Tether_to,1661718448659918849,"RT @WhiteBit: Welcome, $EURT!

@Tether_to $EURT is an ERC-20 stablecoin from @Tether_to, designed to keep a 1:1 value with $EUR, is now ava…",0,25,2023-05-25 12:58:46+00:00,Hootsuite Inc.,,,25,0
@Tether_to,1661362086155370498,Tether &amp; BTU (Business &amp; Technology University) in Georgia sign MOU🇬🇪 Tether will be involved in the development of… https://t.co/ee3pyYPLsl,497,147,2023-05-24 13:22:42+00:00,Hootsuite Inc.,,,147,497
@Tether_to,1661080418412646400,RT @paoloardoino: 83B #tether $USDT,0,74,2023-05-23 18:43:27+00:00,Hootsuite Inc.,,,74,0
@Tether_to,1661032502331318275,"RT @NOWPayments_io: Accept #USDT with NOWPayments, enabling you to tap into the millions of individuals already utilizing @tether_to as an…",0,34,2023-05-23 15:33:03+00:00,Hootsuite Inc.,,,34,0
@Tether_to,1660626168775684096,"Tether (USD₮) to be Integrated onto @Strike ,Leading Global Money App

https://t.co/PsWFHluo1y https://t.co/XcFeclliP1",575,163,2023-05-22 12:38:26+00:00,Hootsuite Inc.,,,163,575
@Tether_to,1660583437835616258,"🚀 Exciting news for all Tether fans! 🎉 The wait is over, and the official Tether merch is here! 😍 Get your hands on… https://t.co/6SxXZg0QQ4",181,59,2023-05-22 09:48:38+00:00,Hootsuite Inc.,,,59,181
